date_ymd,time_to_travel_grouping,length_of_stay_grouping,platform_country_code,adv_id,clicks,bookings,booking_rev_EURcent,cost_EURcent
20200726,5,1,YY,56,280,0,0,8020
20201123,29,4,US,56,95,4,327556,3801
20201203,0,3,NL,64,3,1,15950,333
20200902,8,1,PT,56,360,0,0,1317
20201030,2,2,ES,56,4,1,14714,88
20201104,2,3,PH,56,3,1,28885,32
20200812,2,1,XX,56,391,0,0,6217
20200612,5,1,ZZ,58,5,0,0,3
20201124,29,2,YY,64,20,1,42507,491
20200719,41,4,MY,56,64,0,0,497
20201029,8,1,CL,56,49,0,0,345
20201124,29,1,DK,56,8,0,0,188
20201006,2,2,ES,90,158,2,34563,3032
20200519,15,1,BG,64,2,0,0,2
20200727,2,2,VN,90,2,0,0,4
20200625,5,1,TW,64,200,0,0,1932
20201026,15,1,TH,64,12,0,0,13
20200808,15,2,GR,58,2,0,0,8
20201024,2,3,AT,56,4,0,0,56
20200604,15,1,HK,64,5,0,0,10
20201112,15,4,TR,332,93,1,15090,581
20201217,29,8,YY,56,12,1,22870,528
20200614,0,4,TR,90,10,0,0,25
20200930,41,13,AR,58,12,0,0,106
20201006,8,3,AR,58,2,0,0,98
20201002,2,3,ES,90,11,0,0,358
20200408,2,1,GR,56,2,0,0,2
20201110,41,4,PT,345,3,0,0,26
20200803,8,2,ZZ,56,84,0,0,953
20201222,5,1,NO,90,2,0,0,0
20201212,5,7,HK,56,4,0,0,131
20200628,5,7,AA,402,2,0,0,11
20200422,15,1,ES,345,5,0,0,6
20201025,2,7,YY,90,3,0,0,0
20200601,301,8,US,345,2,0,0,75
20200928,8,2,NL,64,4,0,0,85
20201003,41,15,AE,58,5,0,0,141
20200825,0,2,ES,64,651,17,244946,37367
20200720,41,1,CL,64,4,0,0,31
20201027,15,1,XX,64,202,1,15376,3483
20200909,41,15,TR,139,3,0,0,7
20200731,41,1,ZZ,58,22,1,5859,386
20201021,41,2,ZA,56,122,3,49364,1210
20200401,41,2,US,151,190,0,0,5091
20201102,2,4,US,58,30,1,100840,3371
20200614,2,1,US,345,17,0,0,67
20200811,41,1,RO,56,30,0,0,81
20201201,0,1,PL,64,3,0,0,20
20200915,5,4,FI,64,2,0,0,210
20200711,29,13,XX,402,21,1,100075,952
20200415,5,7,YY,402,3,0,0,41
20200815,0,15,TR,64,4,0,0,32
20200625,0,3,IL,64,5,0,0,57
20201013,8,3,DK,64,15,0,0,1326
20200616,8,1,IN,402,28,0,0,66
20201109,41,7,CL,56,13,0,0,210
20201217,5,8,US,151,2,0,0,75
20201122,15,1,ZA,56,408,7,58347,4416
20200828,41,1,UY,64,6,0,0,17
20200902,301,7,XX,56,2,0,0,17
20201123,5,1,NO,64,47,0,0,1955
20201013,0,3,HK,56,7,2,31379,126
20200531,41,2,PL,58,6,0,0,7
20200501,41,2,NL,345,2,0,0,16
20200628,5,8,US,151,2,0,0,110
20201014,8,7,TW,58,3,0,0,128
20201002,2,15,IN,56,5,1,60029,33
20200527,15,1,BG,56,30,0,0,30
20200906,0,1,PE,64,2,0,0,6
20200606,41,1,US,56,53,0,0,966
20201029,5,1,TR,332,268,1,14999,1227
20200802,15,4,NL,56,10,0,0,38
20200714,2,15,US,64,8,0,0,1301
20200901,29,3,TR,64,85,0,0,628
20200725,5,2,AE,345,3,0,0,12
20200724,29,1,AR,402,7,0,0,27
20200518,2,3,TR,332,3,0,0,10
20200809,2,15,HU,64,5,0,0,91
20201031,41,3,SE,56,6,0,0,113
20200630,41,8,PT,345,15,0,0,70
20200813,301,2,MY,56,2,0,0,18
20200915,5,1,AT,58,6,0,0,94
20201020,5,4,ES,345,5,0,0,94
20201027,41,13,US,151,6,0,0,179
20201025,15,7,ES,90,7,0,0,0
20200815,2,4,CH,90,2,0,0,7
20200415,15,1,UY,402,12,0,0,47
20201014,5,8,FI,64,2,0,0,130
20200520,5,2,CH,56,2,0,0,4
20201116,41,7,BE,345,14,0,0,106
20200624,5,1,SI,64,2,0,0,2
20200620,8,2,SI,402,9,0,0,36
20200723,301,7,IE,64,2,0,0,42
20200613,2,2,PT,402,2,1,5896,8
20201030,41,4,PL,64,45,0,0,483
20201027,41,2,SE,56,6,1,45555,115
20201107,8,2,HK,56,5,1,12326,97
20200805,2,1,TH,64,5,0,0,5
20201119,15,1,AA,56,310,0,0,1930
20200620,2,1,DK,56,2,0,0,20
20200904,15,3,US,64,505,20,769053,55386
20201220,5,1,PL,64,2,0,0,5
20200411,2,1,DK,56,2,0,0,5
20201014,29,7,HK,56,5,0,0,88
20200904,2,8,NL,90,6,0,0,305
20200620,2,2,YY,64,5,0,0,271
20201113,29,7,XX,56,12,0,0,153
20201021,41,1,PE,56,10,0,0,45
20201106,2,1,AR,64,3,0,0,18
20200806,41,3,MY,58,3,1,4398,9
20201129,2,1,TR,90,37,0,0,0
20200925,41,8,AA,56,2,0,0,6
20201126,5,1,RS,56,7,0,0,37
20201002,15,1,NL,56,63,1,20669,1161
20201001,15,4,SE,64,13,0,0,991
20200729,0,1,TW,58,13,1,12634,80
20200804,8,7,TR,64,353,0,0,1764
20200416,2,3,US,56,5,0,0,61
20200813,41,3,XX,64,46,1,93273,1317
20200911,0,1,IN,402,37,0,0,86
20200825,41,1,IE,56,53,0,0,530
20201121,8,13,XX,64,2,0,0,16
20200522,8,3,US,151,17,0,0,548
20200831,15,2,GR,64,85,0,0,1478
20200604,0,2,YY,345,30,0,0,429
20201207,8,8,ZA,56,2,0,0,27
20200923,41,7,DK,64,32,0,0,1320
20200420,41,4,GR,402,233,1,15626,545
20201201,0,2,ID,90,5,1,2544,35
20200827,15,7,PL,58,2,0,0,1
20201014,15,1,IN,58,27,0,0,81
20200803,2,1,BE,56,82,0,0,300
20200510,41,1,MY,402,37,0,0,147
20201028,29,2,IN,64,113,0,0,858
20200727,2,7,NL,90,5,0,0,34
20200819,41,2,AT,56,5,0,0,54
20200911,8,1,PT,402,32,0,0,50
20200811,2,3,RO,402,20,0,0,80
20200915,2,2,AT,90,3,0,0,18
20200617,41,3,AR,56,11,0,0,61
20200921,8,1,HU,402,8,0,0,20
20200901,5,2,HU,64,3,0,0,43
20200501,8,1,GR,345,3,0,0,2
20200527,29,15,GR,402,4,0,0,10
20200612,41,13,HU,402,3,0,0,22
20201006,29,8,XX,90,2,0,0,65
20200425,41,15,AA,345,2,0,0,10
20200715,29,4,AT,345,2,0,0,12
20200928,15,4,ZZ,402,2,0,0,11
20200511,41,3,IE,64,17,1,36476,291
20200711,29,2,HU,56,17,0,0,50
20200813,41,8,TR,332,28,0,0,182
20200719,0,1,SI,64,2,0,0,8
20200429,8,2,HU,56,3,0,0,2
20201110,29,3,US,402,3,0,0,16
20201211,15,2,RO,345,5,0,0,13
20200828,41,3,IL,56,5,0,0,71
20201204,15,3,NL,58,6,1,26999,160
20200614,2,1,GR,402,37,0,0,86
20200702,41,2,TR,64,86,0,0,67
20200606,0,13,HK,56,17,0,0,175
20200622,2,2,PH,56,2,0,0,26
20201009,2,1,PL,56,9,0,0,80
20200825,5,4,TR,64,588,2,49345,2938
20201202,41,15,YY,345,7,0,0,366
20201008,41,3,TW,64,25,1,30221,693
20200616,15,3,TR,56,7,0,0,8
20200407,8,3,TW,56,7,0,0,33
20201112,29,7,AR,64,3,1,7551,25
20200813,0,3,XX,64,95,1,28573,7451
20200624,2,2,AE,90,2,0,0,3
20200811,5,3,MY,90,15,1,21562,113
20200729,0,3,BG,64,11,0,0,47
20201117,0,3,ID,56,4,1,6899,31
20200619,41,2,BE,56,2,0,0,4
20200622,5,4,US,151,6,0,0,187
20201212,301,2,YY,345,5,0,0,59
20201029,2,1,VN,56,105,2,10527,5953
20201025,0,1,AT,64,2,0,0,39
20200518,29,2,TR,56,5,0,0,3
20200613,15,15,GR,402,12,0,0,28
20201130,2,7,TH,56,2,1,30837,44
20200913,2,2,ES,90,9,0,0,141
20201116,41,8,IN,64,6,0,0,85
20200726,41,8,XX,58,100,0,0,2184
20201012,41,2,US,58,597,28,926880,23013
20201017,2,1,US,58,435,13,155354,22119
20201028,5,2,YY,90,3,0,0,0
20200707,8,4,TR,139,1377,14,378222,6849
20200827,8,3,US,402,42,2,141585,193
20200817,29,2,ZZ,56,100,0,0,1421
20200830,29,7,TR,56,13,0,0,32
20200801,8,2,TW,56,113,0,0,746
20201204,15,4,XX,64,3,0,0,73
20200419,29,1,ES,58,22,0,0,17
20201104,2,4,AE,56,6,1,13338,111
20201024,29,3,IN,64,100,0,0,1045
20200711,2,7,ES,402,5,0,0,101
20201124,41,8,PL,345,18,0,0,168
20200513,5,1,TR,64,172,0,0,145
20201006,0,2,HK,58,7,0,0,202
20200705,5,1,PL,90,10,0,0,10
20200808,5,1,SI,56,14,0,0,73
20200428,5,1,VN,402,78,0,0,305
20200907,15,3,TW,402,7,0,0,18
20200929,41,4,FI,58,31,0,0,1505
20200421,15,1,US,402,142,0,0,1622
20200827,2,3,CH,58,4,0,0,187
20200717,0,1,AE,64,15,1,2558,309
20200824,29,2,US,402,2,1,32936,10
20200716,2,4,PH,56,3,0,0,11
20200808,29,1,NL,64,8,0,0,259
20201002,0,1,EC,64,20,1,10606,454
20201228,2,13,XX,58,2,1,31272,78
20200808,29,2,KR,56,19,0,0,736
20201116,8,1,TR,90,115,0,0,0
20201030,301,1,TR,56,2,0,0,10
20200827,2,2,HK,90,2,1,6085,21
20200919,0,1,PE,56,7,1,3110,22
20200923,5,15,AA,58,2,0,0,81
20200726,2,2,ZA,402,8,0,0,33
20200711,2,13,TR,332,2,1,28643,23
20200904,0,2,AE,64,16,0,0,293
20200721,29,1,BE,58,227,4,45703,3395
20200723,41,2,SE,345,2,0,0,11
20200705,5,4,BG,402,5,0,0,22
20201013,29,15,TR,64,2,1,41989,25
20201225,15,1,IN,345,22,0,0,35
20200409,29,1,IN,64,25,0,0,20
20200710,15,4,BE,58,22,1,40909,303
20200907,8,7,PL,64,16,0,0,222
20200721,2,7,DK,58,2,0,0,62
20200406,41,2,IL,402,3,0,0,13
20200614,15,15,ES,402,25,0,0,200
20200930,0,3,UY,64,2,0,0,23
20200707,29,4,US,56,87,0,0,5571
20201126,2,2,HK,56,12,3,25034,299
20201010,15,2,ZZ,402,2,0,0,8
20200824,8,4,AA,64,23,0,0,18
20201228,15,2,ES,64,2,0,0,23
20200827,15,2,XX,58,742,14,418029,27862
20200722,15,15,XX,90,3,0,0,65
20200904,8,2,HR,402,2,0,0,8
20201027,0,1,AT,58,40,3,41909,2099
20200619,5,4,AT,56,2,0,0,9
20201229,8,2,ZA,64,6,0,0,61
20201004,2,1,PH,90,11,0,0,82
20200812,5,2,IN,56,13,0,0,30
20200726,41,4,ES,56,21,0,0,45
20200914,15,1,EC,58,10,0,0,12
20200924,15,1,IN,58,17,0,0,31
20200815,0,3,XX,58,198,8,215927,16660
20200728,41,2,EC,56,4,0,0,14
20201004,41,3,CL,58,7,0,0,142
20200527,41,15,ES,345,40,0,0,238
20200724,8,8,SI,402,11,0,0,71
20201101,41,4,BG,56,7,0,0,28
20201201,15,4,PL,345,2,0,0,11
20200819,15,13,YY,56,2,0,0,58
20201011,8,1,HU,402,25,0,0,60
20200809,2,1,IL,402,61,0,0,238
20200523,301,8,YY,56,2,0,0,22
20200519,301,3,AT,345,2,0,0,14
20200708,41,3,BG,56,2,0,0,6
20200814,8,1,IN,58,9,0,0,90
20200626,5,1,AA,90,11,0,0,8
20200818,2,3,PL,90,7,0,0,27
20200812,0,2,ES,64,495,17,327926,24208
20200626,15,1,HU,56,103,0,0,248
20201125,41,7,CZ,64,6,0,0,48
20201110,301,7,XX,345,7,0,0,73
20201118,2,4,HK,56,7,1,22034,176
20201104,29,1,AA,345,3,0,0,7
20201015,15,2,KR,56,12,1,5421,272
20200810,0,2,TH,58,3,0,0,29
20200810,29,3,PL,64,2,0,0,1
20201013,8,7,ZA,64,2,0,0,62
20200818,41,15,ES,64,11,0,0,195
20200702,5,1,FI,64,47,2,33943,1082
20200718,8,4,ES,345,40,0,0,162
20200831,2,2,CH,58,36,1,30382,2660
20201211,8,1,HR,56,14,0,0,43
20200707,15,1,PL,56,176,0,0,331
20200718,41,4,XX,64,45,0,0,1503
20200813,2,1,MY,64,75,0,0,192
20201215,2,8,AA,56,2,1,79890,51
20201217,5,13,YY,90,2,0,0,0
20200627,2,3,US,7,50,5,174902,8844
20201110,29,13,YY,345,2,0,0,133
20200917,5,1,HR,402,7,0,0,30
20200522,2,7,US,7,20,1,129598,2852
20200703,15,3,ES,56,24,0,0,68
20200628,8,3,SI,56,2,0,0,3
20200821,2,1,DK,402,2,1,14144,45
20200703,5,4,DK,402,7,0,0,221
20200903,8,1,AA,56,553,0,0,1977
20201222,2,3,US,7,100,5,100022,14713
20200927,41,2,ZA,64,94,0,0,1131
20200803,2,3,CZ,56,29,0,0,69
20200804,15,2,XX,56,88,0,0,568
20201222,41,4,TR,90,5,0,0,0
20200929,2,1,CZ,402,5,1,5815,22
20200907,15,2,HK,56,37,0,0,545
20200709,5,7,US,402,2,0,0,33
20200902,2,2,NO,345,2,0,0,27
20200912,8,2,BE,402,7,0,0,12
20200415,41,1,CH,56,4,0,0,3
20200709,29,2,YY,402,51,0,0,2437
20200409,15,15,TR,402,4,0,0,10
20200521,8,1,SE,64,70,1,14131,498
20201115,2,3,AA,64,20,0,0,625
20201129,29,4,US,58,187,0,0,12880
20201027,8,3,PE,64,2,0,0,19
20200927,8,3,DK,64,23,1,30769,2045
20200409,41,2,XX,58,4,0,0,3
20200718,2,2,TR,139,717,29,298764,4608
20200822,0,13,US,90,2,0,0,188
20200818,8,3,YY,90,27,0,0,1293
20200824,8,3,ZA,402,6,0,0,25
20200830,2,1,ID,56,118,0,0,1206
20200616,8,3,ZZ,58,5,1,15720,60
20201211,5,8,IN,56,2,0,0,26
20200708,2,3,GR,345,7,0,0,17
20200811,5,7,CZ,402,3,0,0,13
20200928,8,3,ES,90,32,0,0,440
20200930,15,1,AR,56,80,0,0,597
20201027,41,2,NO,64,14,0,0,640
20200822,8,3,KR,64,2,1,19490,36
20200609,2,4,PL,64,2,0,0,6
20200914,29,3,AT,56,2,0,0,10
20200517,15,1,IN,402,22,0,0,51
20201119,15,1,YY,402,43,1,17819,168
20201221,15,1,AA,56,217,1,1485,1549
20201028,15,7,XX,90,18,0,0,0
20201110,0,7,US,58,10,1,88790,1612
20200628,29,7,US,151,15,0,0,722
20201009,0,4,YY,56,5,1,58386,141
20201122,5,1,CH,56,50,1,37033,722
20201118,8,7,XX,56,3,0,0,40
20200727,0,3,SE,345,11,0,0,75
20200812,41,7,HK,56,10,0,0,164
20200714,15,1,SI,64,2,0,0,1
20200604,2,2,HK,56,25,0,0,640
20200513,8,1,SE,56,26,0,0,87
20200904,15,2,KR,56,10,0,0,147
20200801,5,1,PH,90,12,0,0,56
20200828,41,4,PT,345,3,0,0,12
20200706,5,8,TR,332,36,0,0,205
20201210,8,3,YY,58,4,0,0,235
20200720,8,1,MY,58,36,1,13415,37
20200508,2,2,US,345,3,0,0,95
20200913,0,4,YY,58,2,0,0,191
20200412,8,3,US,402,2,0,0,33
20201112,5,2,TH,90,4,0,0,43
20200428,5,1,PT,58,3,0,0,2
20200923,0,4,US,90,26,1,48650,2686
20200702,15,3,TR,402,177,0,0,415
20201102,15,1,RO,58,2,0,0,2
20200516,5,1,AR,402,2,0,0,8
20201218,15,4,TR,332,12,0,0,55
20201207,2,2,CL,64,3,0,0,118
20200718,15,4,PL,345,14,0,0,27
20200814,0,1,HU,402,17,0,0,97
20200419,29,2,HU,402,2,0,0,11
20201127,5,2,MY,56,150,4,25689,3896
20200713,2,4,HK,90,2,0,0,62
20200627,15,8,PT,345,4,0,0,12
20200719,15,4,GR,58,63,2,57363,116
20200713,5,1,PH,56,43,0,0,233
20200629,8,7,TR,402,52,0,0,121
20201201,29,2,TW,90,10,0,0,316
20200813,2,13,GR,64,2,0,0,11
20200906,15,4,CH,56,15,0,0,273
20200403,5,1,PH,90,4,0,0,3
20200620,301,7,XX,345,40,1,154921,659
20200711,15,4,IL,64,5,0,0,103
20201018,41,1,BG,56,6,0,0,50
20200917,29,2,TR,402,4,0,0,10
20200403,2,4,HK,56,25,0,0,747
20201001,15,4,YY,64,7,0,0,562
20200928,8,4,GR,64,2,0,0,45
20200605,2,3,US,58,82,5,190369,9014
20200528,41,3,HK,56,4,0,0,14
20200601,29,4,ZZ,56,4,0,0,28
20200908,2,3,MY,90,13,1,14314,78
20200416,2,3,YY,90,2,0,0,28
20200902,15,2,TW,56,100,0,0,957
20200918,0,2,TW,56,27,2,29752,280
20201118,5,4,XX,58,9,0,0,441
20201002,41,15,US,64,31,1,292432,2375
20200903,41,3,US,56,87,0,0,3183
20200720,8,2,CZ,58,5,0,0,4
20201019,15,15,US,402,8,1,60131,60
20200911,15,1,EC,56,60,1,2642,352
20201007,8,1,YY,402,60,1,11886,213
20200928,5,3,TW,56,2,0,0,20
20200621,2,2,HU,56,7,0,0,20
20200621,15,1,PH,402,13,0,0,52
20201101,41,8,EC,56,3,0,0,41
20200808,41,2,TH,58,2,1,7225,3
20201214,5,7,XX,345,2,0,0,147
20201013,41,4,US,7,89,4,297782,5813
20200401,41,3,TR,402,92,0,0,361
20200523,8,2,ES,56,2,0,0,5
20200709,15,7,CH,64,5,0,0,524
20201202,5,1,KR,90,5,0,0,0
20200526,0,15,ZZ,402,10,0,0,77
20201007,2,1,AE,58,12,1,2060,127
20200926,29,3,MY,56,32,2,31954,372
20200921,2,8,BE,56,2,0,0,13
20200920,5,2,IE,402,10,0,0,15
20201222,0,2,XX,56,2,1,14263,98
20200406,29,15,US,402,5,0,0,94
20201118,15,1,PH,56,207,2,11954,2642
20201209,0,8,ES,64,2,0,0,211
20201202,8,1,MY,56,687,27,110465,13625
20201123,0,8,XX,64,5,0,0,726
20201009,41,4,PH,64,2,0,0,11
20200617,301,7,US,64,5,1,126236,106
20200815,41,1,CH,56,26,0,0,354
20200724,29,8,XX,345,52,1,151680,659
20200716,0,1,ZZ,58,42,1,10793,1685
20200802,5,1,TW,402,100,1,7331,235
20200613,29,4,AA,56,20,0,0,817
20200922,0,15,TR,139,7,0,0,85
20200624,5,1,AE,64,5,0,0,59
20201023,29,2,GR,56,3,0,0,23
20201117,15,1,YY,402,40,1,17819,157
20201112,0,1,CH,64,2,0,0,27
20201228,8,8,YY,64,2,0,0,55
20200613,15,3,US,151,85,1,22386,3267
20201231,29,3,US,64,4,0,0,198
20200908,15,2,ZA,402,43,0,0,169
20200517,41,2,US,402,20,1,52252,233
20200704,301,3,IN,56,3,0,0,14
20200808,2,2,HU,56,13,0,0,71
20200416,29,1,AT,402,2,0,0,22
20200501,8,1,PL,402,57,0,0,222
20200731,29,4,HK,56,11,0,0,197
20201229,41,13,AA,56,2,0,0,86
20200518,8,1,SK,56,2,0,0,1
20200814,0,8,TR,90,6,0,0,38
20200917,0,2,SI,56,11,0,0,26
20200818,29,2,AE,56,22,0,0,254
20200822,8,2,PL,56,23,0,0,148
20200807,8,4,YY,402,12,1,48816,231
20200721,29,1,AT,56,12,0,0,47
20200914,0,2,KR,64,7,1,16421,693
20200420,8,8,ZZ,56,10,0,0,76
20200719,301,7,HU,64,7,0,0,6
20201106,2,7,TR,332,13,0,0,274
20200429,8,2,YY,402,11,0,0,132
20200522,0,2,KR,58,7,0,0,119
20200529,41,7,XX,58,106,1,56989,1278
20201122,8,15,US,90,5,0,0,0
20200830,8,2,ZA,402,10,1,13132,38
20201017,15,1,EC,402,12,0,0,47
20200527,8,3,ES,56,2,0,0,26
20200914,29,3,ES,56,15,1,13168,111
20201113,29,8,NO,64,2,0,0,129
20200910,2,1,SE,90,3,0,0,27
20200901,5,1,DK,402,26,0,0,466
20201106,15,13,CH,64,2,0,0,66
20200902,15,4,CZ,402,4,0,0,16
20200918,0,4,CZ,402,2,0,0,11
20201220,15,1,YY,58,67,1,17980,2151
20200919,41,4,CZ,64,5,0,0,94
20200823,15,2,TR,402,62,0,0,145
20200701,8,7,TR,402,61,1,20235,143
20201005,29,2,MY,64,20,1,7805,218
20200901,8,2,IL,64,200,2,132206,5569
20200625,5,1,AE,402,2,0,0,8
20200401,5,1,ZA,402,15,0,0,58
20200619,0,1,SE,56,17,0,0,128
20200805,8,3,US,56,35,0,0,926
20201216,8,3,ZZ,56,50,3,42466,1865
20201123,15,1,CL,402,11,0,0,44
20201219,41,1,NO,56,2,1,3337,51
20200828,41,1,RO,56,26,0,0,68
20200905,15,7,TR,56,15,0,0,33
20200523,8,1,CH,402,20,0,0,144
20200618,29,4,NL,345,6,0,0,28
20201127,41,7,CZ,64,4,0,0,29
20201103,8,4,HU,56,2,0,0,23
20200701,8,4,IE,402,20,1,78029,585
20200720,8,3,PT,56,4,0,0,7
20200816,41,15,ES,64,20,0,0,333
20201126,15,13,ZA,402,2,0,0,13
20201018,29,3,ID,56,5,0,0,36
20200606,2,3,PL,402,2,0,0,8
20200819,8,4,CH,402,9,1,48818,165
20201028,8,1,PL,64,7,0,0,23
20200811,2,2,IE,64,115,5,175285,2946
20200820,8,2,ZZ,56,48,0,0,706
20200626,8,1,PE,56,5,0,0,12
20200521,5,1,ID,64,8,0,0,6
20201213,41,4,GR,56,4,0,0,47
20200404,5,1,HK,56,116,0,0,1853
20200422,8,1,ES,58,17,0,0,13
20200707,15,7,CZ,402,19,0,0,75
20201206,8,2,PH,58,2,0,0,4
20200830,15,2,ES,64,659,3,48355,13798
20200812,8,1,IN,58,6,0,0,22
20200823,41,8,NL,64,2,0,0,74
20200609,5,2,XX,90,20,1,22566,666
20201226,8,4,AA,64,12,1,12526,232
20200503,8,1,ZZ,402,26,0,0,102
20200912,41,3,PL,56,36,0,0,263
20200901,8,2,TR,402,65,0,0,151
20200722,2,1,TH,90,201,2,15333,323
20200806,15,8,NL,402,3,0,0,74
20200423,15,1,US,402,124,1,14329,1361
20200724,2,2,US,58,110,5,100817,8582
20200811,0,7,PL,64,7,1,119075,97
20201104,41,2,IL,56,15,0,0,141
20200810,2,2,AA,56,17,0,0,102
20200822,41,2,XX,56,178,0,0,3568
20200401,2,1,ID,58,7,0,0,6
20200813,15,7,US,402,8,1,80025,31
20200718,0,1,PL,58,17,1,3207,60
20201125,8,1,AR,64,69,0,0,177
20201009,15,3,KR,56,2,1,22194,30
20201015,15,3,PL,64,11,0,0,204
20200418,29,1,GR,58,2,0,0,2
20200531,0,15,AE,56,10,0,0,155
20200603,0,1,HK,64,7,1,5175,77
20200804,2,1,HR,64,2,0,0,6
20201109,301,3,XX,64,13,0,0,187
20201118,5,1,ZZ,64,30,0,0,181
20200721,5,3,ES,402,37,0,0,668
20200420,2,15,US,402,6,1,26824,140
20200927,29,1,AA,64,65,1,893,169
20200928,8,1,FI,402,24,1,31847,73
20200428,5,1,AA,402,15,0,0,61
20200814,5,7,SE,64,5,0,0,390
20201107,41,8,YY,345,65,0,0,1244
20201102,15,1,CZ,402,3,0,0,13
20200809,0,7,AT,345,5,0,0,33
20201017,41,3,AE,56,11,1,28867,234
20200819,15,3,TR,402,65,1,28864,153
20200830,41,7,DK,345,32,0,0,453
20200622,2,2,IE,64,2,0,0,24
20201025,15,3,AA,64,24,0,0,631
20200619,5,1,RO,90,2,0,0,2
20201029,41,3,PT,64,5,0,0,71
20200517,15,2,KR,56,13,0,0,71
20200812,29,15,AE,56,5,0,0,61
20201012,41,4,RO,56,3,0,0,12
20201204,15,3,NL,64,17,1,24479,516
20201125,2,3,TW,64,2,0,0,10
20201217,2,7,ES,90,4,0,0,0
20200828,8,2,PT,90,17,0,0,27
20201128,41,7,CH,56,11,1,175454,151
20200820,2,8,PL,56,4,0,0,7
20200906,41,2,CL,56,5,0,0,51
20200802,41,3,BE,58,26,1,29996,746
20200705,8,1,ES,56,140,0,0,405
20201010,15,15,US,56,8,0,0,327
20201212,15,1,YY,90,171,5,171290,10467
20201013,29,8,TR,332,13,0,0,152
20200807,29,8,PT,402,3,0,0,86
20201211,8,15,US,7,2,0,0,336
20200407,5,1,KR,56,42,0,0,610
20200904,15,7,ES,402,20,0,0,146
20200826,41,3,XX,64,99,1,47313,2713
20200819,8,3,ZA,56,4,0,0,24
20200522,8,13,US,7,2,0,0,229
20200619,0,7,HK,56,2,0,0,98
20200627,2,1,AT,58,49,0,0,763
20201212,5,1,PH,64,12,0,0,10
20201019,15,15,AE,64,5,0,0,439
20201228,41,8,IN,56,13,0,0,239
20200425,41,8,GR,402,54,0,0,126
20201021,2,4,GR,64,2,0,0,59
20200724,2,2,ES,345,11,0,0,36
20200819,41,7,TR,139,14,1,25640,62
20200402,8,2,AE,56,2,0,0,15
20200902,2,3,BG,64,70,0,0,471
20200516,8,3,AT,402,5,0,0,38
20200427,41,1,ZZ,56,205,0,0,703
20200813,15,3,GR,402,21,0,0,80
20200526,15,1,IN,56,275,0,0,461
20201028,8,1,US,58,1314,18,245321,34180
20201121,41,13,US,64,17,0,0,1207
20200729,2,2,HK,64,2,0,0,51
20200727,2,7,HR,402,10,0,0,38
20201009,41,1,IN,58,45,0,0,109
20200914,15,2,AE,56,9,1,214725,162
20200918,301,4,SE,58,4,1,38455,83
20200510,41,4,BE,345,3,0,0,17
20200729,29,7,NL,402,5,1,18201,118
20200708,0,4,XX,56,5,0,0,21
20201211,301,2,IN,56,2,0,0,21
20200613,41,4,TR,332,618,1,18780,2893
20200822,41,4,YY,345,57,4,313088,1033
20200903,29,15,XX,58,2,0,0,23
20201228,41,13,SE,64,2,0,0,48
20201025,5,2,TR,139,277,6,53259,2086
20200817,15,7,YY,90,2,0,0,2
20200606,8,1,XX,56,127,0,0,516
20201219,5,7,ZZ,90,11,0,0,0
20200726,8,2,PH,56,5,0,0,22
20200604,0,1,YY,90,96,8,77174,1245
20200525,5,4,US,402,9,0,0,108
20200506,0,15,US,90,2,0,0,218
20200805,8,7,BE,402,21,0,0,367
20200718,29,1,DK,64,88,1,13369,1847
20201228,41,3,GR,64,6,0,0,47
20200603,41,4,BE,58,11,0,0,68
20200521,2,1,PL,58,7,0,0,5
20200417,5,1,SK,64,5,1,4089,3
20200409,5,1,TW,56,88,0,0,426
20201101,29,15,ES,345,3,0,0,47
20201007,2,1,TW,402,289,2,12194,675
20200630,41,7,TR,139,180,0,0,738
20200518,8,3,ES,402,2,0,0,6
20201019,8,2,TR,64,842,7,86059,6372
20200516,2,1,HK,58,51,0,0,838
20201214,5,1,YY,56,322,25,302271,11537
20201226,29,15,PL,56,11,0,0,161
20200419,29,1,TR,56,20,0,0,17
20200817,15,7,ZZ,56,2,0,0,88
20200812,301,3,GR,64,5,0,0,50
20200626,2,2,NO,402,5,0,0,183
20200818,8,4,IE,402,8,0,0,77
20201010,0,1,NL,58,132,5,64181,6893
20200910,2,3,MY,90,3,0,0,15
20200821,8,1,EC,64,2,0,0,1
20200517,8,1,CZ,56,14,0,0,16
20200920,29,1,CZ,56,17,1,5030,145
20201010,29,3,ES,58,28,0,0,491
20200614,2,4,HK,56,8,0,0,213
20200803,8,13,NL,402,4,0,0,92
20200520,15,1,TR,332,620,0,0,1201
20200512,8,3,XX,58,4,0,0,47
20200928,8,2,NL,58,46,1,17110,1758
20200830,29,1,IN,58,3,0,0,13
20201206,8,2,US,90,17,1,13133,722
20200725,0,4,TR,402,18,1,38996,43
20200820,301,8,PT,345,5,0,0,26
20200928,15,3,ZZ,90,29,0,0,2445
20201129,41,13,BE,345,5,0,0,39
20200707,301,8,DK,64,2,0,0,86
20200929,29,4,XX,58,25,0,0,835
20201012,29,7,XX,345,30,0,0,520
20201006,29,15,XX,402,2,0,0,104
20201019,5,2,YY,56,43,5,84042,1134
20200809,2,13,XX,64,4,0,0,181
20200602,2,3,HK,56,9,0,0,152
20201230,5,4,XX,56,2,0,0,62
20200620,2,1,AT,56,64,0,0,390
